model,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3,threshold,FailureIDs,detected_failure_ids,undetected_failure_ids,undetectable_failure_ids
dave2-p10-track1-mcd_30_S64,max,udacity_change_activation_function_mutated0_MP_sigmoid_4_3,13,13,0,2,3,98,2,50,100,91,0.005144151911442681,"[532, 920, 1914, 2307, 2896, 3205, 3207, 4096, 4261, 4301, 4310, 4328, 4364, 4614, 5014]","[532, 920, 1914, 2307, 2896, 3205, 4096, 4261, 4301, 4328, 4364, 4614, 5014]",[],"[3207, 4310]"
dave2-p10-track1-mcd_30_S64,max,udacity_change_activation_function_mutated0_MP_softmax_4_4,12,12,0,2,1,98,2,48,100,90,0.005144151911442681,"[552, 848, 1141, 1448, 1746, 2029, 2285, 2868, 2882, 3129, 3677, 3935, 3943, 4661]","[552, 848, 1141, 1448, 1746, 2029, 2285, 2868, 3129, 3677, 3935, 4661]",[],"[2882, 3943]"
dave2-p10-track1-mcd_30_S64,max,udacity_change_activation_function_mutated0_MP_softmax_4_4,13,13,0,1,2,98,2,50,100,91,0.005144151911442681,"[552, 848, 1141, 1448, 1746, 2029, 2285, 2868, 2882, 3129, 3677, 3935, 3943, 4661]","[552, 848, 1141, 1448, 1746, 2029, 2285, 2868, 2882, 3129, 3677, 3935, 4661]",[],[3943]
dave2-p10-track1-mcd_30_S64,max,udacity_change_activation_function_mutated0_MP_softmax_4_4,13,13,0,1,3,98,2,50,100,91,0.005144151911442681,"[552, 848, 1141, 1448, 1746, 2029, 2285, 2868, 2882, 3129, 3677, 3935, 3943, 4661]","[552, 848, 1141, 1448, 1746, 2029, 2285, 2868, 2882, 3129, 3677, 3935, 4661]",[],[3943]
dave2-p10-track1-mcd_30_S64,max,udacity_change_activation_function_mutated0_MP_softsign_4_5,18,18,0,3,1,98,2,58,100,93,0.005144151911442681,"[336, 743, 2942, 2945, 3177, 3186, 3210, 3544, 3922, 4632, 4685, 4697, 4723, 4741, 4770, 4909, 5080, 5097, 7331, 7566, 8635]","[336, 743, 2942, 3177, 3210, 3544, 3922, 4632, 4685, 4723, 4741, 4770, 4909, 5080, 5097, 7331, 7566, 8635]",[],"[2945, 3186, 4697]"
dave2-p10-track1-mcd_30_S64,max,udacity_change_activation_function_mutated0_MP_softsign_4_5,18,18,0,3,2,98,2,58,100,93,0.005144151911442681,"[336, 743, 2942, 2945, 3177, 3186, 3210, 3544, 3922, 4632, 4685, 4697, 4723, 4741, 4770, 4909, 5080, 5097, 7331, 7566, 8635]","[336, 743, 2942, 3177, 3210, 3544, 3922, 4632, 4685, 4723, 4741, 4770, 4909, 5080, 5097, 7331, 7566, 8635]",[],"[2945, 3186, 4697]"
dave2-p10-track1-mcd_30_S64,max,udacity_change_activation_function_mutated0_MP_softsign_4_5,18,18,0,3,3,98,2,58,100,93,0.005144151911442681,"[336, 743, 2942, 2945, 3177, 3186, 3210, 3544, 3922, 4632, 4685, 4697, 4723, 4741, 4770, 4909, 5080, 5097, 7331, 7566, 8635]","[336, 743, 2942, 3177, 3210, 3544, 3922, 4632, 4685, 4723, 4741, 4770, 4909, 5080, 5097, 7331, 7566, 8635]",[],"[2945, 3186, 4697]"
dave2-p10-track1-mcd_30_S64,max,udacity_change_activation_function_mutated0_MP_tanh_4_2,10,10,0,4,1,98,2,43,100,88,0.005144151911442681,"[500, 511, 514, 974, 982, 1246, 1810, 2069, 2471, 2872, 3171, 3733, 4016, 4030]","[500, 974, 1246, 1810, 2069, 2471, 2872, 3171, 3733, 4016]",[],"[511, 514, 982, 4030]"
dave2-p10-track1-mcd_30_S64,max,udacity_change_activation_function_mutated0_MP_tanh_4_2,12,12,0,2,2,98,2,48,100,90,0.005144151911442681,"[500, 511, 514, 974, 982, 1246, 1810, 2069, 2471, 2872, 3171, 3733, 4016, 4030]","[500, 514, 974, 1246, 1810, 2069, 2471, 2872, 3171, 3733, 4016, 4030]",[],"[511, 982]"
dave2-p10-track1-mcd_30_S64,max,udacity_change_activation_function_mutated0_MP_tanh_4_2,12,12,0,2,3,98,2,48,100,90,0.005144151911442681,"[500, 511, 514, 974, 982, 1246, 1810, 2069, 2471, 2872, 3171, 3733, 4016, 4030]","[500, 514, 974, 1246, 1810, 2069, 2471, 2872, 3171, 3733, 4016, 4030]",[],"[511, 982]"
dave2-p10-track1-mcd_30_S64,max,udacity_change_dropout_rate_mutated0_MP_0.25_0.25_6_7,10,10,0,4,1,98,2,43,100,88,0.005144151911442681,"[384, 395, 570, 1205, 1564, 3179, 3414, 3429, 3431, 3935, 4516, 4523, 5032, 5531]","[384, 570, 1205, 1564, 3179, 3414, 3935, 4516, 5032, 5531]",[],"[395, 3429, 3431, 4523]"
dave2-p10-track1-mcd_30_S64,max,udacity_change_dropout_rate_mutated0_MP_0.25_0.25_6_7,11,11,0,3,2,98,2,46,100,89,0.005144151911442681,"[384, 395, 570, 1205, 1564, 3179, 3414, 3429, 3431, 3935, 4516, 4523, 5032, 5531]","[384, 570, 1205, 1564, 3179, 3414, 3429, 3935, 4516, 5032, 5531]",[],"[395, 3431, 4523]"
dave2-p10-track1-mcd_30_S64,max,udacity_change_dropout_rate_mutated0_MP_0.25_0.25_6_7,11,11,0,3,3,98,2,46,100,89,0.005144151911442681,"[384, 395, 570, 1205, 1564, 3179, 3414, 3429, 3431, 3935, 4516, 4523, 5032, 5531]","[384, 570, 1205, 1564, 3179, 3414, 3429, 3935, 4516, 5032, 5531]",[],"[395, 3431, 4523]"
dave2-p10-track1-mcd_30_S64,max,udacity_change_dropout_rate_mutated0_MP_0.75_0.75_6_0,9,9,0,0,1,98,2,41,100,87,0.005144151911442681,"[548, 951, 2068, 2629, 3195, 3614, 3885, 4384, 4726]","[548, 951, 2068, 2629, 3195, 3614, 3885, 4384, 4726]",[],[]
dave2-p10-track1-mcd_30_S64,max,udacity_change_dropout_rate_mutated0_MP_0.75_0.75_6_0,9,9,0,0,2,98,2,41,100,87,0.005144151911442681,"[548, 951, 2068, 2629, 3195, 3614, 3885, 4384, 4726]","[548, 951, 2068, 2629, 3195, 3614, 3885, 4384, 4726]",[],[]
dave2-p10-track1-mcd_30_S64,max,udacity_change_dropout_rate_mutated0_MP_0.75_0.75_6_0,9,9,0,0,3,98,2,41,100,87,0.005144151911442681,"[548, 951, 2068, 2629, 3195, 3614, 3885, 4384, 4726]","[548, 951, 2068, 2629, 3195, 3614, 3885, 4384, 4726]",[],[]
dave2-p10-track1-mcd_30_S64,max,udacity_change_dropout_rate_mutated0_MP_0.125_0.125_6_2,13,13,0,3,1,98,2,50,100,91,0.005144151911442681,"[390, 403, 614, 619, 982, 1486, 1960, 2525, 2815, 3450, 3462, 4013, 4244, 4866, 5199, 5511]","[390, 614, 982, 1486, 1960, 2525, 2815, 3450, 4013, 4244, 4866, 5199, 5511]",[],"[403, 619, 3462]"
dave2-p10-track1-mcd_30_S64,max,udacity_change_dropout_rate_mutated0_MP_0.125_0.125_6_2,13,13,0,3,2,98,2,50,100,91,0.005144151911442681,"[390, 403, 614, 619, 982, 1486, 1960, 2525, 2815, 3450, 3462, 4013, 4244, 4866, 5199, 5511]","[390, 614, 982, 1486, 1960, 2525, 2815, 3450, 4013, 4244, 4866, 5199, 5511]",[],"[403, 619, 3462]"
dave2-p10-track1-mcd_30_S64,max,udacity_change_dropout_rate_mutated0_MP_0.125_0.125_6_2,13,13,0,3,3,98,2,50,100,91,0.005144151911442681,"[390, 403, 614, 619, 982, 1486, 1960, 2525, 2815, 3450, 3462, 4013, 4244, 4866, 5199, 5511]","[390, 614, 982, 1486, 1960, 2525, 2815, 3450, 4013, 4244, 4866, 5199, 5511]",[],"[403, 619, 3462]"
dave2-p10-track1-mcd_30_S64,max,udacity_change_dropout_rate_mutated0_MP_1.0_1.0_6_1,4,4,0,0,1,98,2,24,100,75,0.005144151911442681,"[949, 2484, 2975, 4629]","[949, 2484, 2975, 4629]",[],[]
dave2-p10-track1-mcd_30_S64,max,udacity_change_dropout_rate_mutated0_MP_1.0_1.0_6_1,4,4,0,0,2,98,2,24,100,75,0.005144151911442681,"[949, 2484, 2975, 4629]","[949, 2484, 2975, 4629]",[],[]
dave2-p10-track1-mcd_30_S64,max,udacity_change_dropout_rate_mutated0_MP_1.0_1.0_6_1,4,4,0,0,3,98,2,24,100,75,0.005144151911442681,"[949, 2484, 2975, 4629]","[949, 2484, 2975, 4629]",[],[]
dave2-p10-track1-mcd_30_S64,max,udacity_change_label_mutated0_MP_12.5_4,12,12,0,0,1,98,2,48,100,90,0.005144151911442681,"[422, 438, 459, 758, 1240, 2872, 3366, 3599, 4200, 4459, 4493, 4802]","[422, 438, 459, 758, 1240, 2872, 3366, 3599, 4200, 4459, 4493, 4802]",[],[]
dave2-p10-track1-mcd_30_S64,max,udacity_change_label_mutated0_MP_12.5_4,12,12,0,0,2,98,2,48,100,90,0.005144151911442681,"[422, 438, 459, 758, 1240, 2872, 3366, 3599, 4200, 4459, 4493, 4802]","[422, 438, 459, 758, 1240, 2872, 3366, 3599, 4200, 4459, 4493, 4802]",[],[]
dave2-p10-track1-mcd_30_S64,max,udacity_change_label_mutated0_MP_12.5_4,11,11,0,1,3,98,2,46,100,89,0.005144151911442681,"[422, 438, 459, 758, 1240, 2872, 3366, 3599, 4200, 4459, 4493, 4802]","[422, 438, 459, 758, 1240, 2872, 3366, 3599, 4200, 4459, 4802]",[],[4493]
dave2-p10-track1-mcd_30_S64,max,udacity_change_label_mutated0_MP_25.0_1,4,4,0,1,1,98,2,24,100,75,0.005144151911442681,"[388, 3265, 4550, 4574, 5058]","[388, 3265, 4550, 5058]",[],[4574]
dave2-p10-track1-mcd_30_S64,max,udacity_change_label_mutated0_MP_25.0_1,4,4,0,1,2,98,2,24,100,75,0.005144151911442681,"[388, 3265, 4550, 4574, 5058]","[388, 3265, 4550, 5058]",[],[4574]
dave2-p10-track1-mcd_30_S64,max,udacity_change_label_mutated0_MP_25.0_1,5,5,0,0,3,98,2,28,100,79,0.005144151911442681,"[388, 3265, 4550, 4574, 5058]","[388, 3265, 4550, 4574, 5058]",[],[]
dave2-p10-track1-mcd_30_S64,max,udacity_change_loss_function_mutated0_MP_mean_absolute_error_2,11,11,0,1,1,98,2,46,100,89,0.005144151911442681,"[503, 518, 829, 1024, 1488, 1950, 2708, 2932, 3717, 4023, 4025, 4816]","[503, 518, 829, 1024, 1488, 1950, 2708, 2932, 3717, 4023, 4816]",[],[4025]
dave2-p10-track1-mcd_30_S64,max,udacity_change_loss_function_mutated0_MP_mean_absolute_error_2,11,11,0,1,2,98,2,46,100,89,0.005144151911442681,"[503, 518, 829, 1024, 1488, 1950, 2708, 2932, 3717, 4023, 4025, 4816]","[503, 518, 829, 1024, 1488, 1950, 2708, 2932, 3717, 4023, 4816]",[],[4025]
dave2-p10-track1-mcd_30_S64,max,udacity_change_loss_function_mutated0_MP_mean_absolute_error_2,11,11,0,1,3,98,2,46,100,89,0.005144151911442681,"[503, 518, 829, 1024, 1488, 1950, 2708, 2932, 3717, 4023, 4025, 4816]","[503, 518, 829, 1024, 1488, 1950, 2708, 2932, 3717, 4023, 4816]",[],[4025]
