heatmap_type,summarization_method,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3,threshold,FailureIDs,detected_failure_ids,undetected_failure_ids,undetectable_failure_ids
smoothgrad,avg-grad,max,mutants\udacity_change_activation_function_mutated0_MP_sigmoid_4_3,11,6,5,4,3,93,0,100,55,57,0.04091918053403326,"[532, 920, 1914, 2307, 2896, 3205, 3207, 4096, 4261, 4301, 4310, 4328, 4364, 4614, 5014]","[3205, 4096, 4301, 4364, 4614, 5014]","[532, 920, 1914, 2307, 2896]","[3207, 4261, 4310, 4328]"
smoothgrad,avg-grad,max,mutants\udacity_change_activation_function_mutated0_MP_softmax_4_4,12,12,0,2,1,100,0,100,100,100,0.04091918053403326,"[552, 848, 1141, 1448, 1746, 2029, 2285, 2868, 2882, 3129, 3677, 3935, 3943, 4661]","[552, 848, 1141, 1448, 1746, 2029, 2285, 2868, 3129, 3677, 3935, 4661]",[],"[2882, 3943]"
smoothgrad,avg-grad,max,mutants\udacity_change_activation_function_mutated0_MP_softmax_4_4,12,12,0,2,2,100,0,100,100,100,0.04091918053403326,"[552, 848, 1141, 1448, 1746, 2029, 2285, 2868, 2882, 3129, 3677, 3935, 3943, 4661]","[552, 848, 1141, 1448, 1746, 2029, 2285, 2868, 3129, 3677, 3935, 4661]",[],"[2882, 3943]"
smoothgrad,avg-grad,max,mutants\udacity_change_activation_function_mutated0_MP_softmax_4_4,12,12,0,2,3,100,0,100,100,100,0.04091918053403326,"[552, 848, 1141, 1448, 1746, 2029, 2285, 2868, 2882, 3129, 3677, 3935, 3943, 4661]","[552, 848, 1141, 1448, 1746, 2029, 2285, 2868, 3129, 3677, 3935, 4661]",[],"[2882, 3943]"
smoothgrad,avg-grad,max,mutants\udacity_change_activation_function_mutated0_MP_softsign_4_5,15,15,0,6,1,100,0,100,100,100,0.04091918053403326,"[336, 743, 2942, 2945, 3177, 3186, 3210, 3544, 3922, 4632, 4685, 4697, 4723, 4741, 4770, 4909, 5080, 5097, 7331, 7566, 8635]","[336, 743, 2942, 3177, 3544, 3922, 4632, 4685, 4723, 4770, 4909, 5080, 7331, 7566, 8635]",[],"[2945, 3186, 3210, 4697, 4741, 5097]"
smoothgrad,avg-grad,max,mutants\udacity_change_activation_function_mutated0_MP_softsign_4_5,15,14,1,6,2,99,0,100,93,94,0.04091918053403326,"[336, 743, 2942, 2945, 3177, 3186, 3210, 3544, 3922, 4632, 4685, 4697, 4723, 4741, 4770, 4909, 5080, 5097, 7331, 7566, 8635]","[743, 2942, 3177, 3544, 3922, 4632, 4685, 4723, 4770, 4909, 5080, 7331, 7566, 8635]",[336],"[2945, 3186, 3210, 4697, 4741, 5097]"
smoothgrad,avg-grad,max,mutants\udacity_change_activation_function_mutated0_MP_softsign_4_5,15,13,2,6,3,97,0,100,87,88,0.04091918053403326,"[336, 743, 2942, 2945, 3177, 3186, 3210, 3544, 3922, 4632, 4685, 4697, 4723, 4741, 4770, 4909, 5080, 5097, 7331, 7566, 8635]","[2942, 3177, 3544, 3922, 4632, 4685, 4723, 4770, 4909, 5080, 7331, 7566, 8635]","[336, 743]","[2945, 3186, 3210, 4697, 4741, 5097]"
smoothgrad,avg-grad,max,mutants\udacity_change_activation_function_mutated0_MP_tanh_4_2,10,10,0,4,1,100,0,100,100,100,0.04091918053403326,"[500, 511, 514, 974, 982, 1246, 1810, 2069, 2471, 2872, 3171, 3733, 4016, 4030]","[500, 974, 1246, 1810, 2069, 2471, 2872, 3171, 3733, 4016]",[],"[511, 514, 982, 4030]"
smoothgrad,avg-grad,max,mutants\udacity_change_activation_function_mutated0_MP_tanh_4_2,10,9,1,4,2,99,0,100,90,91,0.04091918053403326,"[500, 511, 514, 974, 982, 1246, 1810, 2069, 2471, 2872, 3171, 3733, 4016, 4030]","[974, 1246, 1810, 2069, 2471, 2872, 3171, 3733, 4016]",[500],"[511, 514, 982, 4030]"
smoothgrad,avg-grad,max,mutants\udacity_change_activation_function_mutated0_MP_tanh_4_2,10,2,8,4,3,89,0,100,20,22,0.04091918053403326,"[500, 511, 514, 974, 982, 1246, 1810, 2069, 2471, 2872, 3171, 3733, 4016, 4030]","[3733, 4016]","[500, 974, 1246, 1810, 2069, 2471, 2872, 3171]","[511, 514, 982, 4030]"
smoothgrad,avg-grad,max,mutants\udacity_change_dropout_rate_mutated0_MP_0.25_0.25_6_7,10,9,1,4,1,99,0,100,90,91,0.04091918053403326,"[384, 395, 570, 1205, 1564, 3179, 3414, 3429, 3431, 3935, 4516, 4523, 5032, 5531]","[570, 1205, 1564, 3179, 3414, 3935, 4516, 5032, 5531]",[384],"[395, 3429, 3431, 4523]"
smoothgrad,avg-grad,max,mutants\udacity_change_dropout_rate_mutated0_MP_0.25_0.25_6_7,10,10,0,4,2,100,0,100,100,100,0.04091918053403326,"[384, 395, 570, 1205, 1564, 3179, 3414, 3429, 3431, 3935, 4516, 4523, 5032, 5531]","[384, 570, 1205, 1564, 3179, 3414, 3935, 4516, 5032, 5531]",[],"[395, 3429, 3431, 4523]"
