model,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3,threshold,FailureIDs,detected_failure_ids,undetected_failure_ids,undetectable_failure_ids
dave2-track1-DE_10,max,mutants\udacity_change_activation_function_mutated0_MP_tanh_4_2,10,10,0,4,1,98,2,83,100,98,0.0014974864379017484,"[500, 511, 514, 974, 982, 1246, 1810, 2069, 2471, 2872, 3171, 3733, 4016, 4030]","[500, 974, 1246, 1810, 2069, 2471, 2872, 3171, 3733, 4016]",[],"[511, 514, 982, 4030]"
dave2-track1-DE_10,max,mutants\udacity_change_activation_function_mutated0_MP_tanh_4_2,10,10,0,4,2,98,2,83,100,98,0.0014974864379017484,"[500, 511, 514, 974, 982, 1246, 1810, 2069, 2471, 2872, 3171, 3733, 4016, 4030]","[500, 974, 1246, 1810, 2069, 2471, 2872, 3171, 3733, 4016]",[],"[511, 514, 982, 4030]"
dave2-track1-DE_10,max,mutants\udacity_change_activation_function_mutated0_MP_tanh_4_2,10,10,0,4,3,98,2,83,100,98,0.0014974864379017484,"[500, 511, 514, 974, 982, 1246, 1810, 2069, 2471, 2872, 3171, 3733, 4016, 4030]","[500, 974, 1246, 1810, 2069, 2471, 2872, 3171, 3733, 4016]",[],"[511, 514, 982, 4030]"
dave2-track1-DE_10,max,mutants\udacity_change_dropout_rate_mutated0_MP_0.25_0.25_6_7,10,10,0,4,1,98,2,83,100,98,0.0014974864379017484,"[384, 395, 570, 1205, 1564, 3179, 3414, 3429, 3431, 3935, 4516, 4523, 5032, 5531]","[384, 570, 1205, 1564, 3179, 3414, 3935, 4516, 5032, 5531]",[],"[395, 3429, 3431, 4523]"
dave2-track1-DE_10,max,mutants\udacity_change_dropout_rate_mutated0_MP_0.25_0.25_6_7,10,10,0,4,2,98,2,83,100,98,0.0014974864379017484,"[384, 395, 570, 1205, 1564, 3179, 3414, 3429, 3431, 3935, 4516, 4523, 5032, 5531]","[384, 570, 1205, 1564, 3179, 3414, 3935, 4516, 5032, 5531]",[],"[395, 3429, 3431, 4523]"
dave2-track1-DE_10,max,mutants\udacity_change_dropout_rate_mutated0_MP_0.25_0.25_6_7,10,10,0,4,3,98,2,83,100,98,0.0014974864379017484,"[384, 395, 570, 1205, 1564, 3179, 3414, 3429, 3431, 3935, 4516, 4523, 5032, 5531]","[384, 570, 1205, 1564, 3179, 3414, 3935, 4516, 5032, 5531]",[],"[395, 3429, 3431, 4523]"
dave2-track1-DE_10,max,mutants\udacity_change_dropout_rate_mutated0_MP_0.75_0.75_6_0,9,9,0,0,1,98,2,82,100,98,0.0014974864379017484,"[548, 951, 2068, 2629, 3195, 3614, 3885, 4384, 4726]","[548, 951, 2068, 2629, 3195, 3614, 3885, 4384, 4726]",[],[]
dave2-track1-DE_10,max,mutants\udacity_change_dropout_rate_mutated0_MP_0.75_0.75_6_0,9,8,1,0,2,97,2,80,89,88,0.0014974864379017484,"[548, 951, 2068, 2629, 3195, 3614, 3885, 4384, 4726]","[951, 2068, 2629, 3195, 3614, 3885, 4384, 4726]",[548],[]
dave2-track1-DE_10,max,mutants\udacity_change_dropout_rate_mutated0_MP_0.75_0.75_6_0,9,7,2,0,3,97,2,78,78,78,0.0014974864379017484,"[548, 951, 2068, 2629, 3195, 3614, 3885, 4384, 4726]","[2068, 2629, 3195, 3614, 3885, 4384, 4726]","[548, 951]",[]
dave2-track1-DE_10,max,mutants\udacity_change_dropout_rate_mutated0_MP_0.125_0.125_6_2,13,13,0,3,1,98,2,87,100,98,0.0014974864379017484,"[390, 403, 614, 619, 982, 1486, 1960, 2525, 2815, 3450, 3462, 4013, 4244, 4866, 5199, 5511]","[390, 614, 982, 1486, 1960, 2525, 2815, 3450, 4013, 4244, 4866, 5199, 5511]",[],"[403, 619, 3462]"
dave2-track1-DE_10,max,mutants\udacity_change_dropout_rate_mutated0_MP_0.125_0.125_6_2,13,12,1,3,2,97,2,86,92,92,0.0014974864379017484,"[390, 403, 614, 619, 982, 1486, 1960, 2525, 2815, 3450, 3462, 4013, 4244, 4866, 5199, 5511]","[614, 982, 1486, 1960, 2525, 2815, 3450, 4013, 4244, 4866, 5199, 5511]",[390],"[403, 619, 3462]"
dave2-track1-DE_10,max,mutants\udacity_change_dropout_rate_mutated0_MP_0.125_0.125_6_2,13,11,2,3,3,97,2,85,85,85,0.0014974864379017484,"[390, 403, 614, 619, 982, 1486, 1960, 2525, 2815, 3450, 3462, 4013, 4244, 4866, 5199, 5511]","[982, 1486, 1960, 2525, 2815, 3450, 4013, 4244, 4866, 5199, 5511]","[390, 614]","[403, 619, 3462]"
dave2-track1-DE_10,max,mutants\udacity_change_dropout_rate_mutated0_MP_1.0_1.0_6_1,4,4,0,0,1,98,2,67,100,95,0.0014974864379017484,"[949, 2484, 2975, 4629]","[949, 2484, 2975, 4629]",[],[]
dave2-track1-DE_10,max,mutants\udacity_change_dropout_rate_mutated0_MP_1.0_1.0_6_1,4,4,0,0,2,98,2,67,100,95,0.0014974864379017484,"[949, 2484, 2975, 4629]","[949, 2484, 2975, 4629]",[],[]
dave2-track1-DE_10,max,mutants\udacity_change_dropout_rate_mutated0_MP_1.0_1.0_6_1,4,4,0,0,3,98,2,67,100,95,0.0014974864379017484,"[949, 2484, 2975, 4629]","[949, 2484, 2975, 4629]",[],[]
dave2-track1-DE_10,max,mutants\udacity_change_label_mutated0_MP_12.5_4,9,9,0,3,1,98,2,82,100,98,0.0014974864379017484,"[422, 438, 459, 758, 1240, 2872, 3366, 3599, 4200, 4459, 4493, 4802]","[422, 758, 1240, 2872, 3366, 3599, 4200, 4459, 4802]",[],"[438, 459, 4493]"
